unix50/scripts/1.sh,command(cat):1;variable_use:1;command(cut):1;quoted_control:1;pipeline:1
unix50/scripts/10.sh,command(cat):1;variable_use:1;command(tr):1;quoted_control:6;command(grep):3;command(cut):2;command(sort):2;command(uniq):1;pipeline:1
unix50/scripts/16.sh,command(cat):1;variable_use:1;command(cut):1;command(sort):2;command(uniq):1;command(head):1;command(tr):1;quoted_control:2;command(tail):1;pipeline:1
unix50/scripts/21.sh,command(cat):1;variable_use:1;command(tr):1;quoted_control:3;command(sort):1;command(awk):1;pipeline:1
unix50/scripts/19.sh,command(cat):1;variable_use:1;command(grep):1;quoted_control:4;command(awk):2;command(cut):1;pipeline:1
unix50/scripts/6.sh,command(cat):1;variable_use:1;command(cut):2;quoted_control:4;command(tr):2;pipeline:1
unix50/scripts/36.sh,command(cat):1;variable_use:1;command(cut):2;quoted_control:1;command(sort):2;command(uniq):1;command(head):1;command(fmt):1;command(sed):1;pipeline:1
unix50/scripts/28.sh,command(cat):1;variable_use:1;command(tr):4;quoted_control:9;command(grep):2;command(sed):4;pipeline:1
unix50/scripts/12.sh,command(cat):1;variable_use:1;command(tr):2;quoted_control:6;command(grep):1;command(cut):2;command(sort):1;command(uniq):1;command(head):1;command(tail):1;pipeline:1
unix50/scripts/13.sh,command(cat):1;variable_use:1;command(grep):1;quoted_control:2;command(cut):2;pipeline:1
unix50/scripts/26.sh,command(cat):1;variable_use:1;command(tr):2;quoted_control:5;command(grep):1;command(sed):1;command(cut):1;pipeline:1
unix50/scripts/31.sh,command(cat):1;variable_use:1;command(tr):3;quoted_control:6;command(grep):1;command(sed):5;pipeline:1
unix50/scripts/24.sh,command(cat):1;variable_use:1;command(cut):1;command(tr):1;quoted_control:1;pipeline:1
unix50/scripts/11.sh,command(cat):1;variable_use:1;command(tr):2;quoted_control:7;command(grep):2;command(cut):2;command(sort):2;command(uniq):1;pipeline:1
unix50/scripts/22.sh,
unix50/scripts/23.sh,command(cat):1;variable_use:1;command(tr):3;quoted_control:7;command(grep):2;command(cut):1;pipeline:1
unix50/scripts/14.sh,command(cat):1;variable_use:1;command(awk):1;quoted_control:2;command(sort):1;command(cut):1;pipeline:1
unix50/scripts/25.sh,command(cat):1;variable_use:1;command(cut):1;command(tr):1;quoted_control:1;pipeline:1
unix50/scripts/7.sh,command(cat):1;variable_use:1;command(tr):1;quoted_control:3;command(grep):1;command(wc):1;pipeline:1
unix50/scripts/29.sh,command(cat):1;variable_use:1;command(sed):2;command(tr):2;quoted_control:3;pipeline:1
unix50/scripts/30.sh,command(cat):1;variable_use:1;command(tr):3;quoted_control:6;command(grep):1;command(sed):4;pipeline:1
unix50/scripts/3.sh,command(cat):1;variable_use:1;command(head):1;command(cut):1;quoted_control:1;pipeline:1
unix50/scripts/20.sh,command(cat):1;variable_use:1;command(grep):1;quoted_control:3;command(cut):2;command(head):1;pipeline:1
unix50/scripts/4.sh,command(cat):1;variable_use:1;command(cut):1;quoted_control:1;command(sort):2;command(uniq):1;pipeline:1
unix50/scripts/34.sh,command(cat):1;variable_use:1;command(grep):1;quoted_control:4;command(cut):2;command(head):1;command(fmt):1;command(tr):2;pipeline:1
unix50/scripts/27.sh,
unix50/scripts/2.sh,command(cat):1;variable_use:1;command(cut):1;quoted_control:1;command(sort):1;pipeline:1
unix50/scripts/18.sh,command(cat):1;variable_use:1;command(tr):1;quoted_control:2;command(grep):1;command(wc):1;pipeline:1
unix50/scripts/33.sh,command(cat):1;variable_use:1;command(sed):1;command(grep):1;quoted_control:1;command(cut):1;pipeline:1
unix50/scripts/35.sh,command(cat):1;variable_use:1;command(grep):1;quoted_control:1;command(cut):1;pipeline:1
unix50/scripts/32.sh,command(cat):1;variable_use:1;command(sed):1;command(grep):1;quoted_control:1;command(cut):1;command(wc):1;pipeline:1
unix50/scripts/15.sh,command(cat):1;variable_use:1;command(cut):1;command(grep):1;quoted_control:1;command(wc):1;pipeline:1
unix50/scripts/17.sh,command(cat):1;variable_use:1;command(cut):2;command(sort):1;command(uniq):1;command(sed):1;escaped_char:1;quoted_control:1;pipeline:1
unix50/scripts/9.sh,command(cat):1;variable_use:1;command(tr):1;quoted_control:6;command(grep):3;command(cut):1;command(wc):1;pipeline:1
unix50/scripts/8.sh,command(cat):1;variable_use:1;command(tr):1;quoted_control:4;command(grep):2;command(wc):1;pipeline:1
unix50/scripts/5.sh,command(cat):1;variable_use:1;command(cut):1;quoted_control:2;command(tr):1;pipeline:1
